Frame,Landmark ID,X,Y,Z
48,15,0.24065645039081573,0.4762522280216217,-0.003295101225376129
48,16,0.2538408041000366,0.4274233281612396,-0.009320453740656376
48,17,0.16784709692001343,0.667358934879303,-0.0010399098973721266
48,18,0.16394531726837158,0.5969889163970947,-0.0050345538184046745
48,19,0.1644468605518341,0.550830066204071,-0.004510351922363043
48,20,0.16711479425430298,0.5113539695739746,-0.0033824490383267403
49,0,0.2138109803199768,0.9233853220939636,5.689938689101837e-07
49,1,0.2908027172088623,0.868048369884491,-0.02568988688290119
49,2,0.3451433777809143,0.7716771364212036,-0.03164757043123245
49,3,0.37227633595466614,0.6831699013710022,-0.03673942759633064
49,4,0.4055401086807251,0.6287714242935181,-0.04030445218086243
49,5,0.3110275864601135,0.635036051273346,0.0024175934959203005
49,6,0.34281837940216064,0.5352831482887268,-0.008963499218225479
49,7,0.3632194399833679,0.4801880121231079,-0.02316197380423546
49,8,0.38017767667770386,0.43393075466156006,-0.03337743878364563
49,9,0.2635795474052429,0.6240431070327759,0.0034178076311945915
49,10,0.28002047538757324,0.5156001448631287,-0.0016550399595871568
49,11,0.29240092635154724,0.4486972689628601,-0.013192987069487572
49,12,0.30312785506248474,0.3954934775829315,-0.02221512608230114
49,13,0.21600954234600067,0.6366263031959534,-0.0007252307259477675
49,14,0.22783273458480835,0.5392515659332275,-0.00753245921805501
49,15,0.241016685962677,0.47984474897384644,-0.01663087122142315
49,16,0.2540507912635803,0.42970338463783264,-0.024015892297029495
49,17,0.1671973168849945,0.6687953472137451,-0.008331825956702232
49,18,0.16520267724990845,0.6002448797225952,-0.01641937531530857
49,19,0.16605252027511597,0.5546621084213257,-0.019282082095742226
49,20,0.16763052344322205,0.5123664140701294,-0.020548608154058456
50,0,0.23176026344299316,0.9253948926925659,5.816328894070466e-07
50,1,0.30780234932899475,0.878594160079956,-0.03386358544230461
50,2,0.3646230697631836,0.7802689671516418,-0.040557943284511566
50,3,0.3916729688644409,0.685844361782074,-0.04440685734152794
50,4,0.4254973530769348,0.6227097511291504,-0.04597963020205498
50,5,0.33121591806411743,0.6382998824119568,-0.0008484397549182177
50,6,0.3627173900604248,0.5339903831481934,-0.010056558065116405
50,7,0.3804466724395752,0.47331327199935913,-0.022364772856235504
50,8,0.39383363723754883,0.42329227924346924,-0.03154424950480461
50,9,0.2818104326725006,0.6271606087684631,0.003947129938751459
50,10,0.29580262303352356,0.5137000679969788,0.0006803552387282252
50,11,0.3070870041847229,0.4426850974559784,-0.010091852396726608
50,12,0.31800445914268494,0.38963982462882996,-0.018504347652196884
50,13,0.2334495335817337,0.6403936147689819,0.0027725680265575647
50,14,0.24529024958610535,0.5382543802261353,-0.003381415968760848
50,15,0.2580432593822479,0.47624075412750244,-0.013162597082555294
50,16,0.2720429599285126,0.426008015871048,-0.020877216011285782
50,17,0.18396452069282532,0.6745628714561462,-0.002714221365749836
50,18,0.17832733690738678,0.6017674207687378,-0.011858084239065647
50,19,0.17647087574005127,0.552841067314148,-0.016254393383860588
50,20,0.17751598358154297,0.5072686672210693,-0.018378818407654762
51,0,0.2332228720188141,0.9296526312828064,5.652611889672698e-07
51,1,0.30916738510131836,0.8784831762313843,-0.02980506420135498
51,2,0.3646377623081207,0.7781405448913574,-0.03560910373926163
51,3,0.3936712145805359,0.6856378316879272,-0.039288125932216644
51,4,0.42490994930267334,0.6234704852104187,-0.04099604859948158
51,5,0.3305763304233551,0.6366938352584839,6.371928611770272e-05
51,6,0.36222410202026367,0.5346018075942993,-0.009768371470272541
51,7,0.3815443515777588,0.47635623812675476,-0.02287750132381916
51,8,0.39676666259765625,0.4271622896194458,-0.032403647899627686
51,9,0.28184014558792114,0.6247243285179138,0.003481938038021326
51,10,0.2970893681049347,0.5126290321350098,0.00012596351734828204
51,11,0.30826354026794434,0.44292494654655457,-0.010092991404235363
51,12,0.3178112208843231,0.38888460397720337,-0.018130037933588028
51,13,0.2338884323835373,0.6370639801025391,0.001460790866985917
51,14,0.24505391716957092,0.5362146496772766,-0.003345880191773176
51,15,0.25819119811058044,0.47452181577682495,-0.011396597139537334
51,16,0.2706905007362366,0.42350679636001587,-0.018177062273025513
51,17,0.18525351583957672,0.6705044507980347,-0.004579203203320503
51,18,0.18187661468982697,0.5966677069664001,-0.011404582299292088
51,19,0.18055984377861023,0.548458993434906,-0.01359104085713625
51,20,0.18006153404712677,0.5044817924499512,-0.014312751591205597
52,0,0.2452511191368103,0.9350599050521851,5.904221325181425e-07
52,1,0.3224168121814728,0.884147047996521,-0.032985031604766846
52,2,0.37915289402008057,0.7851880192756653,-0.04030604660511017
52,3,0.40782737731933594,0.69087815284729,-0.04503941535949707
52,4,0.4400886297225952,0.6235842704772949,-0.047650981694459915
52,5,0.3453737497329712,0.6383953094482422,-0.0017868162831291556
52,6,0.37657803297042847,0.5336264371871948,-0.012982266955077648
52,7,0.39505141973495483,0.4728265404701233,-0.026904283091425896
52,8,0.4096521735191345,0.42096802592277527,-0.0371125228703022
52,9,0.29538050293922424,0.6263981461524963,0.002250932389870286
52,10,0.30889636278152466,0.511385440826416,-0.002945261774584651
52,11,0.31912970542907715,0.438425213098526,-0.015078626573085785
52,12,0.32842308282852173,0.38243356347084045,-0.024377547204494476
52,13,0.24563772976398468,0.6398732662200928,0.00045520014828071
52,14,0.25580671429634094,0.5356702208518982,-0.007659578230232
52,15,0.267356812953949,0.4715149998664856,-0.01874050311744213
52,16,0.2795543670654297,0.4188556969165802,-0.02708691731095314
52,17,0.19535577297210693,0.6749079823493958,-0.005413481965661049
52,18,0.18924742937088013,0.6010809540748596,-0.016511715948581696
52,19,0.18590465188026428,0.5511260032653809,-0.02208036370575428
52,20,0.18504825234413147,0.503521740436554,-0.024745792150497437
53,0,0.2439819872379303,0.9413289427757263,6.033037038832845e-07
53,1,0.321841835975647,0.8881630301475525,-0.030773526057600975
53,2,0.3777672350406647,0.7871604561805725,-0.037864215672016144
53,3,0.40878283977508545,0.6913028955459595,-0.04268070310354233
53,4,0.4418996572494507,0.6260460019111633,-0.0454598143696785
53,5,0.3444996476173401,0.6402221918106079,-0.0015171333216130733
53,6,0.3776284456253052,0.5341719388961792,-0.011553887277841568
53,7,0.3970770835876465,0.4730558395385742,-0.02445068769156933
53,8,0.4123653173446655,0.42163345217704773,-0.03386618569493294
53,9,0.29417476058006287,0.6266748905181885,0.0018859734991565347
53,10,0.3097092807292938,0.5112821459770203,-0.0017197811976075172
53,11,0.3209782540798187,0.43897658586502075,-0.011687331832945347
53,12,0.33059215545654297,0.38470524549484253,-0.019339125603437424
53,13,0.24438677728176117,0.6393051743507385,-0.00015961464669089764
53,14,0.255292683839798,0.5338709354400635,-0.005719361361116171
53,15,0.2679417133331299,0.47042399644851685,-0.013750600628554821
53,16,0.28028157353401184,0.4197903573513031,-0.020210176706314087
53,17,0.19433705508708954,0.6736415028572083,-0.006220359355211258
53,18,0.18825958669185638,0.5977245569229126,-0.01451049279421568
53,19,0.1862735152244568,0.5480876564979553,-0.017476754263043404
53,20,0.18673178553581238,0.5033740997314453,-0.018209148198366165
54,0,0.2559374272823334,0.9430339932441711,5.707432819690439e-07
54,1,0.3353089988231659,0.8919076919555664,-0.02657824382185936
54,2,0.39125460386276245,0.7942250967025757,-0.0319909043610096
54,3,0.4217081665992737,0.6995431184768677,-0.03600218892097473
54,4,0.4501190185546875,0.6304888725280762,-0.03830738738179207
54,5,0.35644176602363586,0.6440145373344421,0.0014393915189430118
54,6,0.38810211420059204,0.535934567451477,-0.008126657456159592
54,7,0.4073392152786255,0.47496306896209717,-0.020803365856409073
54,8,0.4226517677307129,0.4225027859210968,-0.030250759795308113
54,9,0.3057783842086792,0.6318854689598083,0.0027841811534017324
54,10,0.3203434348106384,0.5130988359451294,-0.0008827990968711674
54,11,0.3311862349510193,0.43827658891677856,-0.012260881252586842
54,12,0.3404093086719513,0.38216811418533325,-0.021346917375922203
54,13,0.2551729679107666,0.6464995741844177,-0.0009171151323243976
54,14,0.2652800381183624,0.5385658144950867,-0.0074648926965892315
54,15,0.2769119441509247,0.4720615744590759,-0.018460748717188835
54,16,0.28894633054733276,0.41994354128837585,-0.027095722034573555
54,17,0.20500683784484863,0.6821016073226929,-0.008010366931557655
54,18,0.19722682237625122,0.6056571006774902,-0.018252797424793243
54,19,0.19300544261932373,0.5538851618766785,-0.02404388040304184
54,20,0.19204896688461304,0.506793737411499,-0.026905987411737442
55,0,0.2577424645423889,0.9446180462837219,5.680290087184403e-07
55,1,0.33878105878829956,0.892357349395752,-0.023680157959461212
55,2,0.3930481970310211,0.7946561574935913,-0.02863810583949089
55,3,0.42418742179870605,0.6994397640228271,-0.03237687423825264
55,4,0.4543348550796509,0.6344367265701294,-0.03466690331697464
55,5,0.3575313985347748,0.6465900540351868,-8.504691504640505e-05
55,6,0.39015594124794006,0.5373309254646301,-0.009678877890110016
55,7,0.4101848602294922,0.47571873664855957,-0.021324416622519493
55,8,0.4263289272785187,0.4243151843547821,-0.02969455160200596
55,9,0.30612820386886597,0.6319200396537781,0.0006933390395715833
55,10,0.3213939666748047,0.5129038691520691,-0.00300706853158772
55,11,0.3320668339729309,0.4383687973022461,-0.01249518059194088
55,12,0.3413841724395752,0.3831675052642822,-0.01978275738656521
55,13,0.25509077310562134,0.64467453956604,-0.002975710202008486
55,14,0.2657025456428528,0.5353374481201172,-0.008887329138815403
55,15,0.277567982673645,0.469423770904541,-0.017888443544507027
55,16,0.28938597440719604,0.4187024235725403,-0.025006793439388275
55,17,0.2049008011817932,0.679064154624939,-0.009640260599553585
55,18,0.19682738184928894,0.6022161245346069,-0.019047562032938004
55,19,0.19309575855731964,0.5506726503372192,-0.023569349199533463
55,20,0.19261975586414337,0.505154013633728,-0.02515040896832943
56,0,0.2635107636451721,0.9636910557746887,5.199595989324735e-07
56,1,0.34197375178337097,0.9115989804267883,-0.030631111934781075
56,2,0.39764323830604553,0.8101817965507507,-0.03917305916547775
56,3,0.42590880393981934,0.7151892185211182,-0.04607866704463959
56,4,0.4557896554470062,0.647032618522644,-0.05152374505996704
56,5,0.3593645691871643,0.6603670120239258,-0.010554525069892406
56,6,0.3920225501060486,0.5518200397491455,-0.028198175132274628
56,7,0.41141828894615173,0.48632317781448364,-0.04524851217865944
56,8,0.4268030524253845,0.4297591745853424,-0.05758433789014816
56,9,0.30737853050231934,0.6475346684455872,-0.011310071684420109
56,10,0.3211587071418762,0.5255969166755676,-0.023626642301678658
56,11,0.3313206136226654,0.44870829582214355,-0.03850296139717102
56,12,0.340013712644577,0.38654136657714844,-0.04981950670480728
56,13,0.2568463087081909,0.6624324917793274,-0.017341306433081627
56,14,0.26454073190689087,0.5515232682228088,-0.03167787566781044
56,15,0.2745457589626312,0.48128873109817505,-0.044572047889232635
56,16,0.28519517183303833,0.42267611622810364,-0.05406133458018303
56,17,0.20581674575805664,0.7002115249633789,-0.027043811976909637
56,18,0.19324149191379547,0.6171400547027588,-0.04333119839429855
56,19,0.1871834546327591,0.5621664524078369,-0.050796665251255035
56,20,0.1847928911447525,0.5117219686508179,-0.054737236350774765
57,0,0.2651647925376892,0.9614866375923157,5.174829880161269e-07
57,1,0.34373024106025696,0.908584475517273,-0.03141486644744873
57,2,0.3999961018562317,0.8115487098693848,-0.041943538933992386
57,3,0.4255729019641876,0.7156391143798828,-0.05022343993186951
57,4,0.4521084427833557,0.6448656320571899,-0.05705762282013893
57,5,0.3581496477127075,0.665314793586731,-0.017550000920891762
57,6,0.3868512213230133,0.5545852184295654,-0.037257757037878036
57,7,0.40477606654167175,0.4876272678375244,-0.05436674505472183
57,8,0.4196932911872864,0.4303256571292877,-0.06612187623977661
57,9,0.3054367005825043,0.6520223617553711,-0.01715736836194992
57,10,0.31587478518486023,0.5282077193260193,-0.031098000705242157
57,11,0.3241290748119354,0.4497494101524353,-0.04484356939792633
57,12,0.33208900690078735,0.3870549201965332,-0.055108290165662766
57,13,0.2549408972263336,0.6665530204772949,-0.021629756316542625
57,14,0.2602423429489136,0.5545048713684082,-0.03644132614135742
57,15,0.267810583114624,0.48316505551338196,-0.04848776385188103
57,16,0.2761092782020569,0.42569059133529663,-0.05724501982331276
57,17,0.20537348091602325,0.7040369510650635,-0.02965039573609829
57,18,0.19058361649513245,0.6219552159309387,-0.04564650356769562
57,19,0.18198609352111816,0.5671086311340332,-0.052963290363550186
57,20,0.17593517899513245,0.518319845199585,-0.056599557399749756
58,0,0.2648624777793884,0.9614689350128174,5.373237854655599e-07
58,1,0.3428639769554138,0.9086933732032776,-0.0312268678098917
58,2,0.39908120036125183,0.811947762966156,-0.04173033684492111
58,3,0.42660659551620483,0.7175410389900208,-0.05001406744122505
58,4,0.45389407873153687,0.646919846534729,-0.056886352598667145
58,5,0.3567701280117035,0.6663065552711487,-0.01691563054919243
58,6,0.3863440752029419,0.5568649768829346,-0.03605926036834717
58,7,0.40459445118904114,0.4897650480270386,-0.05310209468007088
58,8,0.4195786714553833,0.4322836995124817,-0.06503019481897354
58,9,0.3047246038913727,0.6532397866249084,-0.016846613958477974
58,10,0.31460291147232056,0.5292845964431763,-0.0306713730096817
58,11,0.32299140095710754,0.4506075382232666,-0.04496476426720619
58,12,0.33105525374412537,0.38713061809539795,-0.05574992671608925
58,13,0.2546849548816681,0.6676362752914429,-0.021578039973974228
58,14,0.2596922218799591,0.5573126077651978,-0.03658305108547211
58,15,0.2678947448730469,0.4869063198566437,-0.049343932420015335
58,16,0.2770049571990967,0.4294812083244324,-0.058597516268491745
58,17,0.2052939534187317,0.7045350074768066,-0.029791690409183502
58,18,0.19019252061843872,0.6236134171485901,-0.046030763536691666
58,19,0.18141156435012817,0.5696704387664795,-0.05367761850357056
58,20,0.1753418892621994,0.5208672881126404,-0.05765467509627342
59,0,0.26591917872428894,0.9643979668617249,5.307154538058967e-07
59,1,0.3432569205760956,0.9114869832992554,-0.03245611861348152
59,2,0.3987727463245392,0.8120841979980469,-0.04421670362353325
59,3,0.4257993698120117,0.7171670794487,-0.05349545180797577
59,4,0.45284920930862427,0.6460869312286377,-0.0616222508251667
59,5,0.357148677110672,0.6714634895324707,-0.022485870867967606
59,6,0.38383233547210693,0.5573691725730896,-0.04402508959174156
59,7,0.400932252407074,0.4887874722480774,-0.06205466017127037
59,8,0.4148564338684082,0.43031543493270874,-0.0743514746427536
59,9,0.30501240491867065,0.6589623689651489,-0.02252342738211155
59,10,0.3153001070022583,0.5327630043029785,-0.03822198510169983
59,11,0.3220713436603546,0.4528314173221588,-0.05327014625072479
59,12,0.3277801275253296,0.3894118368625641,-0.06438835710287094
59,13,0.2544190585613251,0.6733970642089844,-0.027216657996177673
59,14,0.25939443707466125,0.559705376625061,-0.043462544679641724
59,15,0.2653196156024933,0.48794078826904297,-0.05650048330426216
59,16,0.27180278301239014,0.43061789870262146,-0.06584495306015015
59,17,0.2041541039943695,0.7101269960403442,-0.03537168726325035
59,18,0.18818455934524536,0.6278142333030701,-0.05259198695421219
59,19,0.17814679443836212,0.5729753375053406,-0.06052268296480179
59,20,0.17088890075683594,0.524560272693634,-0.06458359211683273
60,0,0.2655499279499054,0.9646803736686707,5.37526716470893e-07
60,1,0.343742311000824,0.912588357925415,-0.033753007650375366
60,2,0.39934802055358887,0.8143287897109985,-0.04618041589856148
60,3,0.4248107075691223,0.7186123728752136,-0.0558944009244442
60,4,0.45244941115379333,0.6468267440795898,-0.06441032141447067
60,5,0.3564313054084778,0.6716859340667725,-0.023300956934690475
60,6,0.38326072692871094,0.558700442314148,-0.04517623037099838
60,7,0.40022456645965576,0.48993366956710815,-0.06365693360567093
60,8,0.4140312075614929,0.4311867952346802,-0.07646198570728302
60,9,0.3041737973690033,0.6587398648262024,-0.02289639040827751
60,10,0.31365448236465454,0.5325765609741211,-0.03926395997405052
60,11,0.3202040195465088,0.4525241553783417,-0.05501382425427437
60,12,0.3260396718978882,0.3886610269546509,-0.06676960736513138
60,13,0.25388166308403015,0.6731680631637573,-0.027246827259659767
60,14,0.25836390256881714,0.5597315430641174,-0.04448923468589783
60,15,0.2646915316581726,0.48809814453125,-0.05826568976044655
60,16,0.27181366086006165,0.4305368959903717,-0.06808551400899887
60,17,0.20403032004833221,0.7099325060844421,-0.03510149568319321
60,18,0.18764853477478027,0.6262924075126648,-0.053341999650001526
60,19,0.17815712094306946,0.5710923671722412,-0.06200951710343361
60,20,0.17165113985538483,0.5219662189483643,-0.06661819666624069
61,0,0.27227583527565,0.9630786180496216,4.839353664465307e-07
61,1,0.3438643217086792,0.9041979312896729,-0.03243369236588478
61,2,0.39816802740097046,0.806725263595581,-0.045560430735349655
61,3,0.4229932129383087,0.7160263657569885,-0.057150717824697495
61,4,0.44631683826446533,0.6446102857589722,-0.0680895745754242
61,5,0.35515719652175903,0.6728678941726685,-0.024049369618296623
61,6,0.3771875500679016,0.5622751712799072,-0.04890302196145058
61,7,0.3908066749572754,0.4953850209712982,-0.06931032985448837
61,8,0.40258434414863586,0.43578988313674927,-0.08392681181430817
61,9,0.30485138297080994,0.6625298261642456,-0.027455104514956474
61,10,0.31365224719047546,0.5394162535667419,-0.04883439838886261
61,11,0.3204045593738556,0.459602952003479,-0.06825515627861023
61,12,0.32618147134780884,0.39240238070487976,-0.08274463564157486
61,13,0.25552743673324585,0.6797341108322144,-0.03581833839416504
61,14,0.2567025423049927,0.5663889646530151,-0.05922207236289978
61,15,0.2623717188835144,0.49242886900901794,-0.07706478238105774
61,16,0.26924920082092285,0.4294672906398773,-0.0893969014286995
61,17,0.20589976012706757,0.7196796536445618,-0.04739874601364136
61,18,0.18542258441448212,0.6345076560974121,-0.07179158180952072
61,19,0.17198781669139862,0.5765810012817383,-0.08413085341453552
61,20,0.16162163019180298,0.522774875164032,-0.09149795025587082
62,0,0.27073028683662415,0.9616219401359558,5.349173193280876e-07
62,1,0.34403231739997864,0.9052755832672119,-0.03541924059391022
62,2,0.3981894254684448,0.8085135221481323,-0.04990480840206146
62,3,0.4228554666042328,0.7171977162361145,-0.06194049492478371
62,4,0.4454839825630188,0.6434723734855652,-0.07300586998462677
62,5,0.3545406460762024,0.6738768815994263,-0.027155935764312744
62,6,0.37709787487983704,0.56135094165802,-0.05212979391217232
62,7,0.3909122049808502,0.4934045076370239,-0.07274334132671356
62,8,0.403188556432724,0.43263018131256104,-0.08748895674943924
62,9,0.30407196283340454,0.6628165245056152,-0.028633125126361847
62,10,0.311893492937088,0.5397508144378662,-0.050209492444992065
62,11,0.3186573088169098,0.4586999714374542,-0.0702609270811081
62,12,0.3257003426551819,0.3900432586669922,-0.08513310551643372
62,13,0.2547354996204376,0.6781591176986694,-0.03510098531842232
62,14,0.25552240014076233,0.5666882395744324,-0.058438386768102646
62,15,0.2624416947364807,0.49288421869277954,-0.0770450234413147
62,16,0.2714340388774872,0.429671049118042,-0.08980711549520493
62,17,0.20582690834999084,0.7161074280738831,-0.04498862475156784
62,18,0.18656429648399353,0.633132815361023,-0.06950037181377411
62,19,0.17298568785190582,0.57718825340271,-0.08243238180875778
62,20,0.16244085133075714,0.5247077941894531,-0.09004402905702591
63,0,0.2711462080478668,0.9646085500717163,4.86838018787239e-07
63,1,0.3403930962085724,0.898826003074646,-0.027325531467795372
63,2,0.3906710743904114,0.7994776964187622,-0.03942673280835152
63,3,0.41962185502052307,0.7131577730178833,-0.05093388259410858
63,4,0.43779030442237854,0.6407610774040222,-0.062233492732048035
63,5,0.34885215759277344,0.6774746179580688,-0.021926235407590866
63,6,0.3677472770214081,0.5680786967277527,-0.04818026348948479
63,7,0.382201224565506,0.5034123659133911,-0.06955792009830475
63,8,0.3960970938205719,0.4453112781047821,-0.08455944061279297
63,9,0.30129489302635193,0.6686304211616516,-0.02850012294948101
63,10,0.30965015292167664,0.5469066500663757,-0.05188455432653427
63,11,0.318950891494751,0.46618056297302246,-0.07268577814102173
63,12,0.3280911445617676,0.3957628607749939,-0.08804620802402496
63,13,0.2539249658584595,0.6855148673057556,-0.039809372276067734
63,14,0.25453415513038635,0.573732852935791,-0.06513423472642899
63,15,0.26345139741897583,0.49775058031082153,-0.08421704918146133
63,16,0.27509605884552,0.43133223056793213,-0.09706736356019974
